  15.620,  25.850,  14.830,  48.720,  17.000,  27.590,  23.760,  57.620,  41.550, 103.710,  32.980,   6.300,  27.740,  31.975,  14.000,   8.830,  79.400,  61.700,  17.940, 
  16.350,  26.450,  15.620,  48.870,  17.800,  28.910,  23.750,  60.440,  40.950, 105.090,  34.170,   6.160,  27.910,  32.170,  14.200,  10.000,  79.400,  62.520,  18.930, 
  16.710,  27.280,  16.560,  48.900,  17.420,  28.710,  23.920,  60.410,  40.600, 105.240,  33.420,   6.260,  27.900,  31.270,  14.500,  10.030,  80.350,  62.530,  20.500, 
  16.310,  26.350,  15.680,  49.330,  16.770,  28.000,  23.710,  58.680,  41.150, 108.500,  32.990,   5.590,  28.350,  31.050,  14.440,   9.830,  80.700,  62.230,  19.360, 
  15.740,  26.400,  15.320,  48.390,  16.360,  26.840,  23.470,  56.790,  41.100, 107.180,  31.340,   4.920,  27.900,  30.610,  13.890,   9.480,  78.550,  61.990,  19.220, 
  14.480,  25.740,  14.940,  48.810,  16.740,  25.920,  23.500,  56.680,  40.000, 106.600,  30.970,   4.830,  28.150,  31.245,  13.440,   9.210,  77.750,  62.270,  19.230, 
  14.030,  26.330,  15.290,  49.690,  16.540,  25.720,  24.320,  57.700,  40.410, 106.790,  31.740,   4.890,  28.720,  31.070,  12.600,   9.060,  79.050,  63.750,  18.720, 
  15.010,  26.800,  15.540,  49.550,  16.520,  26.390,  24.510,  57.830,  40.190, 106.350,  31.620,   4.780,  28.440,  31.115,  12.600,   8.960,  79.300,  63.550,  19.210, 
  14.660,  26.450,  15.660,  49.900,  16.740,  27.030,  24.300,  58.040,  39.900, 107.490,  31.720,   4.300,  28.800,  30.050,  12.810,   9.140,  78.750,  63.460,  19.090, 
  14.500,  25.200,  14.820,  49.250,  16.020,  26.920,  24.000,  56.350,  39.900, 105.500,  30.530,   4.500,  28.750,  30.680,  12.540,   8.550,  75.950,  63.180,  18.200, 
  15.170,  24.650,  15.330,  49.600,  16.490,  26.990,  23.630,  58.550,  38.800, 106.780,  31.400,   4.790,  28.700,  30.225,  13.150,   8.830,  79.000,  62.200,  18.590, 
  15.530,  24.500,  14.820,  49.840,  16.570,  26.560,  23.450,  59.210,  37.450, 105.600,  30.590,   4.590,  27.650,  29.615,  12.850,   8.860,  79.200,  62.050,  18.430, 
  14.740,  24.210,  14.080,  48.650,  16.180,  26.310,  23.200,  57.400,  37.870, 103.560,  30.000,   4.510,  27.220,  29.540,  12.520,   8.570,  76.300,  61.280,  17.830, 
  14.830,  23.350,  13.780,  49.150,  16.650,  26.190,  22.860,  57.000,  37.040, 102.900,  30.770,   4.320,  27.490,  29.720,  12.710,   8.420,  75.750,  62.170,  17.690, 
  14.250,  23.600,  13.500,  50.000,  16.340,  25.950,  22.890,  57.150,  37.310, 103.390,  30.410,   4.340,  27.940,  30.155,  12.630,   8.670,  77.250,  62.000,  17.850, 
  14.300,  23.650,  13.710,  49.520,  16.930,  26.110,  23.080,  56.640,  37.450, 104.000,  30.410,   4.730,  27.750,  29.990,  12.800,   8.820,  78.500,  61.300,  18.470, 
  14.740,  23.300,  14.339,  49.540,  17.420,  27.030,  22.940,  56.380,  37.450, 103.000,  30.990,   4.830,  27.360,  28.650,  12.820,   9.420,  78.800,  59.500,  18.590, 
  14.250,  23.620,  13.160,  49.450,  16.420,  26.570,  22.760,  54.970,  37.360, 100.950,  30.030,   4.820,  27.500,  28.165,  12.530,   8.940,  76.500,  58.930,  18.050, 
  13.670,  23.200,  13.190,  48.770,  16.600,  26.190,  22.440,  53.360,  37.100,  99.960,  29.870,   4.600,  27.490,  28.225,  12.480,   8.900,  75.800,  58.600,  17.820, 
  13.540,  22.590,  12.700,  48.650,  16.870,  26.750,  22.560,  52.810,  36.750, 100.840,  30.590,   4.590,  27.790,  27.935,  12.220,   9.190,  75.500,  59.280,  17.660, 
  13.500,  22.420,  12.270,  48.670,  16.150,  26.420,  23.240,  53.120,  37.300,  97.250,  30.050,   4.530,  28.350,  28.610,  12.130,   8.710,  75.100,  59.140,  18.170, 
  13.950,  21.950,  12.520,  48.600,  16.180,  26.880,  23.120,  55.150,  37.100,  87.410,  29.930,   4.450,  28.490,  27.435,  12.340,   8.500,  75.150,  59.780,  18.840, 
  13.600,  21.850,  11.880,  48.840,  14.820,  26.570,  23.070,  53.200,  36.860,  87.740,  28.460,   4.180,  28.150,  28.150,  11.980,   8.120,  75.050,  60.100,  18.460, 
  13.480,  20.700,  11.790,  48.630,  15.550,  26.840,  24.050,  53.820,  36.450,  89.010,  29.260,   4.030,  27.950,  27.395,  11.550,   8.100,  72.100,  60.570,  18.440, 
  12.740,  19.600,  10.780,  46.760,  14.870,  26.270,  23.470,  50.840,  37.200,  84.190,  28.940,   3.920,  27.710,  27.965,  10.940,   7.760,  66.350,  60.170,  15.450, 
  13.310,  20.100,  12.060,  47.100,  15.300,  26.120,  24.000,  54.080,  33.750,  85.600,  28.390,   3.950,  27.800,  27.845,  11.510,   7.970,  68.000,  61.230,  15.720, 
  13.890,  21.350,  12.690,  45.920,  15.010,  25.870,  23.640,  55.290,  33.550,  85.350,  28.110,   3.800,  27.400,  28.905,  11.299,   7.790,  67.750,  59.930,  15.410, 
  14.010,  21.600,  13.280,  48.110,  15.580,  27.210,  23.900,  56.080,  31.850,  86.200,  29.510,   4.290,  27.500,  28.315,  12.060,   8.310,  74.450,  60.000,  15.390, 
  14.820,  21.880,  12.730,  47.620,  15.970,  27.370,  24.110,  54.930,  33.100,  84.810,  30.640,   4.600,  27.160,  28.185,  11.780,   8.230,  73.000,  59.290,  15.890, 
  14.260,  21.210,  12.810,  47.050,  15.440,  27.200,  24.400,  53.040,  33.650,  88.950,  30.450,   4.500,  28.620,  28.600,  11.650,   8.520,  72.700,  58.150,  15.060, 
  14.530,  20.930,  12.770,  46.530,  15.260,  27.340,  24.950,  54.390,  33.800,  89.000,  30.100,   4.290,  28.600,  27.795,  11.930,   9.150,  72.500,  58.930,  14.760, 
  14.310,  19.870,  11.920,  45.450,  14.870,  27.150,  24.640,  53.680,  33.700,  87.930,  30.060,   4.490,  28.500,  26.995,  11.430,   8.660,  68.750,  57.550,  14.140, 
  14.060,  19.110,  11.410,  45.500,  14.010,  26.680,  24.500,  52.430,  32.860,  87.330,  29.540,   4.540,  28.770,  26.510,  11.120,   8.850,  69.250,  58.050,  14.170, 
  16.790,  19.300,  10.420,  44.700,  14.430,  26.450,  24.520,  51.280,  32.800,  86.500,  28.910,   4.750,  28.500,  26.865,  10.500,   8.660,  68.750,  57.450,  14.610, 
  16.820,  19.490,  10.820,  44.150,  14.590,  26.800,  25.000,  51.790,  32.500,  86.710,  29.090,   4.820,  28.330,  25.750,  10.500,   8.390,  67.450,  57.000,  14.350, 
  16.910,  18.720,  10.160,  43.050,  13.910,  25.880,  24.100,  49.700,  32.050,  84.710,  28.120,   4.650,  28.230,  26.120,  10.130,   8.050,  66.500,  55.800,  14.500, 
  16.180,  18.040,  10.170,  42.880,  14.130,  25.570,  23.020,  50.840,  31.500,  83.890,  28.040,   4.440,  28.210,  26.130,  10.430,   8.230,  64.300,  56.200,  14.210, 
  16.690,  19.020,  10.720,  43.300,  14.650,  26.340,  23.180,  53.100,  30.850,  83.760,  28.610,   4.600,  28.400,  26.375,  10.040,   8.180,  65.600,  55.860,  14.760, 
  16.490,  19.390,  10.170,  43.960,  13.700,  26.480,  24.170,  54.060,  31.550,  84.300,  28.630,   4.540,  28.480,  25.605,   9.450,   6.970,  69.800,  56.800,  15.640, 
  16.320,  18.650,  10.280,  44.950,  13.640,  25.420,  24.030,  52.250,  31.700,  83.860,  27.870,   4.500,  28.500,  24.780,   8.550,   6.450,  68.350,  56.650,  15.000, 
  16.050,  18.050,   9.920,  44.290,  13.140,  24.320,  23.600,  51.280,  31.600,  81.780,  26.560,   4.400,  29.290,  24.310,   8.430,   6.770,  69.300,  55.250,  14.770, 
  16.120,  17.250,   9.160,  42.430,  12.890,  23.750,  22.890,  50.530,  31.550,  76.000,  25.780,   4.250,  29.100,  24.735,   8.220,   6.080,  68.500,  53.990,  14.600, 
  16.110,  17.260,   8.360,  42.150,  13.080,  22.330,  22.890,  49.830,  30.970,  76.500,  26.150,   4.310,  29.210,  27.485,   8.250,   6.140,  67.500,  55.010,  14.740, 
  17.320,  18.360,  10.780,  44.770,  16.270,  25.650,  23.830,  54.000,  30.650,  82.440,  28.980,   4.620,  28.880,  26.060,   9.150,   6.890,  71.000,  56.390,  16.320, 
  17.730,  17.800,  10.000,  44.330,  15.750,  25.240,  23.550,  53.660,  32.850,  79.930,  28.240,   4.490,  29.280,  25.025,   8.480,   6.670,  68.750,  54.990,  16.370, 
  16.940,  16.980,   9.290,  43.300,  15.420,  23.880,  23.150,  53.000,  31.490,  79.680,  27.010,   4.450,  29.810,  26.345,   8.010,   6.260,  68.550,  53.660,  15.460, 
  17.320,  17.350,   9.980,  44.240,  15.700,  25.360,  23.450,  54.420,  30.650,  82.190,  28.520,   4.530,  30.410,  27.440,   8.470,   6.710,  68.500,  55.040,  15.980, 
  18.810,  18.550,  11.200,  45.400,  16.450,  26.900,  24.400,  56.640,  30.850,  85.480,  30.150,   4.860,  29.980,  27.375,   8.810,   7.070,  67.800,  57.390,  17.550, 
  19.940,  18.850,  11.500,  45.760,  16.560,  27.700,  24.500,  57.350,  31.580,  84.500,  30.240,   4.720,  30.060,  27.870,   9.190,   7.000,  67.550,  56.770,  17.780, 
  19.610,  18.900,  11.530,  46.350,  17.010,  27.850,  24.530,  56.190,  30.930,  85.450,  30.770,   4.820,  29.970,  28.015,   9.580,   7.290,  64.450,  58.350,  18.030, 
  19.160,  19.980,  11.740,  46.780,  17.250,  27.950,  24.850,  56.320,  32.000,  85.690,  31.200,   4.910,  30.010,  27.005,   9.560,   7.350,  64.350,  58.330,  18.000, 
  19.390,  19.380,  11.440,  45.850,  16.580,  27.230,  24.430,  56.210,  33.450,  84.450,  30.190,   4.930,  30.130,  26.095,   9.110,   7.120,  66.550,  57.800,  17.170, 
  18.760,  18.580,  11.050,  45.260,  16.160,  26.880,  23.840,  55.140,  32.600,  83.450,  29.070,   4.730,  30.400,  26.845,   8.850,   6.880,  65.800,  56.600,  16.730, 
  18.750,  18.550,  10.860,  45.000,  16.560,  27.400,  23.450,  55.250,  32.150,  84.000,  29.590,   4.810,  30.650,  27.410,   8.800,   7.340,  64.750,  56.800,  16.270, 
  19.450,  19.040,  11.330,  45.340,  16.900,  27.480,  23.830,  58.680,  31.920,  84.350,  29.390,   4.800,  30.400,  26.630,   9.370,   7.410,  65.700,  56.310,  17.090, 
  19.470,  18.970,  11.050,  44.820,  16.570,  27.220,  23.560,  57.290,  32.950,  83.100,  28.660,   4.670,  30.260,  26.160,   8.850,   6.860,  63.950,  55.520,  17.010, 
